UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power_W,wear_torque,temp_per_rpm,high_wear,product_type_enc
1449,M16308,M,299.0,310.3,1657,31.0,70,0,0,0,0,0,0,11.300000000000011,5379.139661231564,2170.0,0.18715319662243668,0,1
1450,H30863,H,299.0,310.4,1677,30.8,73,0,0,0,0,0,0,11.399999999999977,5408.942903538619,2248.4,0.18498212157330154,0,2
1451,M16310,M,299.0,310.3,1447,39.9,78,0,0,0,0,0,0,11.300000000000011,6046.026477760092,3112.2,0.21429558011049724,0,1
1452,L48631,L,298.9,310.4,1831,25.4,81,0,0,0,0,0,0,11.5,4870.243539252065,2057.4,0.16943231441048034,0,0
1453,L48632,L,299.0,310.3,1584,34.4,83,0,0,0,0,0,0,11.300000000000011,5706.137568568212,2855.2,0.19577287066246057,0,0
1454,L48633,L,299.1,310.4,1450,40.9,85,0,0,0,0,0,0,11.299999999999955,6210.4050773714225,3476.5,0.21392143349414194,0,0
1455,L48634,L,299.1,310.4,1428,46.9,87,0,0,0,0,0,0,11.299999999999955,7013.417103579997,4080.2999999999997,0.21721483554933518,0,0
1456,L48635,L,299.0,310.4,1382,53.0,89,0,0,0,0,0,0,11.399999999999977,7670.3031834946,4717.0,0.22443962400578452,0,0
1457,L48636,L,299.0,310.3,1501,43.0,91,0,0,0,0,0,0,11.300000000000011,6758.927154688202,3913.0,0.20659121171770972,0,0
1458,L48637,L,299.0,310.3,1475,42.4,93,0,0,0,0,0,0,11.300000000000011,6549.173485183522,3943.2,0.21023035230352305,0,0
1459,L48638,L,298.9,310.3,1364,54.0,95,0,0,0,0,0,0,11.400000000000034,7713.238283093659,5130.0,0.22732600732600733,0,0
1460,L48639,L,299.0,310.3,1472,36.1,97,0,0,0,0,0,0,11.300000000000011,5564.724011254624,3501.7000000000003,0.21065852002715546,0,0
1461,L48640,L,299.0,310.3,1437,47.8,99,0,0,0,0,0,0,11.300000000000011,7193.053371512262,4732.2,0.21578581363004173,0,0
1462,L48641,L,298.9,310.2,1491,45.1,101,0,0,0,0,0,0,11.300000000000011,7041.785685241914,4555.1,0.2079088471849866,0,0
1463,L48642,L,298.9,310.2,1706,27.6,103,0,0,0,0,0,0,11.300000000000011,4930.792501662252,2842.8,0.18172231985940246,0,0
1464,L48643,L,298.8,310.1,1607,39.5,105,0,0,0,0,0,0,11.300000000000011,6647.243535853084,4147.5,0.19284825870646768,0,0
1465,L48644,L,298.8,310.0,1412,46.3,107,0,0,0,0,0,0,11.199999999999989,6846.116822800829,4954.099999999999,0.21939136588818117,0,0
1466,L48645,L,298.7,309.8,1546,40.9,109,0,0,0,0,0,0,11.100000000000023,6621.576723873253,4458.099999999999,0.20025856496444733,0,0
1467,L48646,L,298.7,309.8,1365,50.5,111,0,0,0,0,0,0,11.100000000000023,7218.594519785947,5605.5,0.22679355783308933,0,0
1468,L48647,L,298.6,309.8,1544,30.2,113,0,0,0,0,0,0,11.199999999999989,4882.956517523591,3412.6,0.20051779935275083,0,0
1469,M16328,M,298.6,309.8,1419,44.9,115,0,0,0,0,0,0,11.199999999999989,6672.020229914395,5163.5,0.21816901408450706,0,1
1470,L48649,L,298.6,309.8,1497,41.6,118,0,0,0,0,0,0,11.199999999999989,6521.443694027836,4908.8,0.2068090787716956,0,0
1471,L48650,L,298.5,309.7,1437,42.6,120,0,0,0,0,0,0,11.199999999999989,6410.545473356117,5112.0,0.21536856745479832,0,0
1472,L48651,L,298.5,309.6,1421,53.6,122,0,0,0,0,0,0,11.100000000000023,7976.042980541959,6539.2,0.2177215189873418,0,0
1473,M16332,M,298.5,309.6,1438,44.5,124,0,0,0,0,0,0,11.100000000000023,6701.121849862148,5518.0,0.21514940931202226,0,1
1474,M16333,M,298.5,309.5,1315,48.9,127,0,0,0,0,0,0,11.0,6733.846773337042,6210.3,0.2351823708206687,0,1
1475,M16334,M,298.5,309.5,1366,61.9,130,0,0,0,0,0,0,11.0,8854.62078204488,8047.0,0.2264081931236284,0,1
1476,M16335,M,298.4,309.5,1519,35.4,133,0,0,0,0,0,0,11.100000000000023,5631.053504147417,4708.2,0.2036184210526316,0,1
1477,L48656,L,298.4,309.5,1692,28.3,136,0,0,0,0,0,0,11.100000000000023,5014.3588662477405,3848.8,0.18281157708210277,0,0
1478,L48657,L,298.3,309.4,1570,35.6,138,0,0,0,0,0,0,11.099999999999966,5852.996553148025,4912.8,0.1969446212603437,0,0
1479,L48658,L,298.3,309.4,1568,35.8,140,0,0,0,0,0,0,11.099999999999966,5878.380621789029,5012.0,0.197195666029318,0,0
1480,L48659,L,298.2,309.3,1355,43.8,142,0,0,0,0,0,0,11.100000000000023,6215.012746596688,6219.599999999999,0.22809734513274338,0,0
1481,M16340,M,298.2,309.3,2056,18.7,144,0,0,0,0,0,0,11.100000000000023,4026.181369036583,2692.7999999999997,0.15036460865337872,0,1
1482,M16341,M,298.2,309.2,1332,60.2,147,0,0,0,0,0,0,11.0,8397.100171927086,8849.4,0.23195798949737434,0,1
1483,M16342,M,298.1,309.1,1448,52.5,150,0,0,0,0,0,0,11.0,7960.795784196536,7875.0,0.21331953071083506,0,1
1484,L48663,L,298.0,308.9,1578,35.6,153,0,0,0,0,0,0,10.899999999999977,5882.820739406103,5446.8,0.19563014566181125,0,0
1485,M16344,M,298.0,309.0,1562,39.2,155,0,0,0,0,0,0,11.0,6412.032493878816,6076.0,0.19769673704414586,0,1
1486,M16345,M,298.1,309.0,1976,19.3,158,0,0,0,0,0,0,10.899999999999977,3993.676357047441,3049.4,0.15629742033383914,0,1
1487,M16346,M,298.2,309.2,1524,34.6,161,0,0,0,0,0,0,11.0,5521.914575361708,5570.6,0.20275409836065572,0,1
1488,L48667,L,298.2,309.1,1429,48.5,164,0,0,0,0,0,0,10.900000000000034,7257.7597082007005,7954.0,0.21615384615384617,0,0
1489,L48668,L,298.2,309.1,1568,36.3,166,0,0,0,0,0,0,10.900000000000034,5960.480909802842,6025.799999999999,0.19700446144040792,0,0
1490,M16349,M,298.2,309.0,1723,26.6,168,0,0,0,0,0,0,10.800000000000011,4799.494872693223,4468.8,0.17923433874709976,0,1
1491,L48670,L,298.2,309.0,1341,43.8,171,0,0,0,0,0,0,10.800000000000011,6150.798592757313,7489.799999999999,0.23025335320417287,0,0
1492,M16351,M,298.1,308.9,1353,46.2,173,0,0,0,0,0,0,10.799999999999955,6545.885284872765,7992.6,0.2281388478581979,0,1
1493,M16352,M,298.0,308.7,1479,58.5,176,1,0,0,1,0,0,10.699999999999989,9060.510292585643,10296.0,0.20858108108108106,0,1
1494,L48673,L,298.0,308.8,1496,44.9,179,0,0,0,0,0,0,10.800000000000011,7034.067839289594,8037.099999999999,0.20627922511690047,0,0
1495,M16354,M,298.0,308.7,1377,48.5,181,0,0,0,0,0,0,10.699999999999989,6993.656485788918,8778.5,0.22402031930333816,0,1
1496,H30909,H,297.9,308.5,1383,44.6,184,0,0,0,0,0,0,10.600000000000023,6459.30299133983,8206.4,0.22290462427745664,0,2
1497,L48676,L,298.0,308.7,1268,69.4,189,1,0,0,1,1,0,10.699999999999989,9215.254674725966,13116.6,0.24326241134751772,0,0
1498,L48677,L,298.0,308.7,1629,34.3,191,0,0,0,0,0,0,10.699999999999989,5851.184901384453,6551.299999999999,0.18938650306748467,0,0
1499,L48678,L,298.0,308.8,1790,27.2,193,0,0,0,0,0,0,10.800000000000011,5098.595437265995,5249.599999999999,0.1724176437744277,0,0
1500,M16359,M,298.1,308.8,2206,16.3,195,0,0,0,0,0,0,10.699999999999989,3765.492010641702,3178.5,0.139918441323063,0,1
1501,M16360,M,298.0,308.7,2101,17.4,198,0,0,0,0,0,0,10.699999999999989,3828.28197581145,3445.2,0.14686013320647,0,1
1502,M16361,M,298.0,308.7,1436,48.2,201,0,0,0,0,0,0,10.699999999999989,7248.198794558275,9688.2,0.21482254697286013,1,1
1503,L48682,L,298.0,308.7,1462,48.2,204,0,0,0,0,0,0,10.699999999999989,7379.433591674234,9832.800000000001,0.2110047846889952,1,0
1504,L48683,L,298.0,308.7,1771,26.2,206,0,0,0,0,0,0,10.699999999999989,4859.017581503237,5397.2,0.1742099322799097,1,0
1505,L48684,L,298.0,308.7,1506,47.0,208,0,0,0,0,0,0,10.699999999999989,7412.273706879759,9776.0,0.2048440610484406,1,0
1506,L48685,L,298.0,308.7,1626,36.7,210,0,0,0,0,0,0,10.699999999999989,6249.0676109616015,7707.000000000001,0.1897357098955132,1,0
1507,L48686,L,298.0,308.8,1610,33.7,212,0,0,0,0,0,0,10.800000000000011,5681.77975352738,7144.400000000001,0.19168218497827438,1,0
1508,M16367,M,298.0,308.6,1376,55.7,214,0,0,0,0,0,0,10.600000000000023,8026.057135587108,11919.800000000001,0.22411038489469864,1,1
1509,M16368,M,298.0,308.6,1507,37.3,217,0,0,0,0,0,0,10.600000000000023,5886.412627006708,8094.099999999999,0.20464190981432362,1,1
1510,L48689,L,298.0,308.5,1429,37.7,220,1,1,0,0,0,0,10.5,5641.598783487967,8294.0,0.21573426573426574,1,0
1511,M16370,M,298.1,308.7,1547,38.9,0,0,0,0,0,0,0,10.599999999999966,6301.856839517421,0.0,0.1994186046511628,0,1
1512,L48691,L,298.1,308.7,1642,30.3,3,0,0,0,0,0,0,10.599999999999966,5210.080088566384,90.9,0.18788800973828362,0,0
1513,H30926,H,298.0,308.7,1503,36.3,5,0,0,0,0,0,0,10.699999999999989,5713.394647598005,181.5,0.2052526595744681,0,2
1514,L48693,L,298.1,308.7,1568,32.9,10,0,0,0,0,0,0,10.599999999999966,5402.198951308912,329.0,0.19674952198852771,0,0
1515,M16374,M,298.1,308.8,1628,37.6,12,0,0,0,0,0,0,10.699999999999989,6410.189426188711,451.20000000000005,0.18956414978514427,0,1
1516,M16375,M,298.2,308.9,1614,35.5,15,0,0,0,0,0,0,10.699999999999989,6000.127809091146,532.5,0.19126934984520122,0,1
1517,L48696,L,298.2,308.9,1278,54.0,18,0,0,0,0,0,0,10.699999999999989,7226.91974031796,972.0,0.24151681000781858,0,0
1518,M16377,M,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,10.699999999999989,5720.88211008906,776.0,0.21923349893541516,0,1
1519,H30932,H,298.2,309.0,1371,55.7,23,0,0,0,0,0,0,10.800000000000011,7996.892683786283,1281.1000000000001,0.22521865889212828,0,2
1520,M16379,M,298.2,308.9,1512,38.5,28,0,0,0,0,0,0,10.699999999999989,6095.946385025635,1078.0,0.20416391275611367,0,1
1521,L48700,L,298.3,309.1,1472,40.1,31,0,0,0,0,0,0,10.800000000000011,6181.313929399181,1243.1000000000001,0.2098438560760353,0,0
1522,M16381,M,298.2,308.9,1585,34.3,33,0,0,0,0,0,0,10.699999999999989,5693.141846957862,1131.8999999999999,0.1947667087011349,0,1
1523,H30936,H,298.2,309.0,1562,37.7,36,0,0,0,0,0,0,10.800000000000011,6166.674107633454,1357.2,0.19769673704414586,0,2
1524,L48703,L,298.3,309.0,1519,36.9,41,0,0,0,0,0,0,10.699999999999989,5869.657466187562,1512.8999999999999,0.20328947368421052,0,0
1525,L48704,L,298.2,309.0,1601,35.8,43,0,0,0,0,0,0,10.800000000000011,6002.096540487395,1539.3999999999999,0.19288389513108614,0,0
1526,L48705,L,298.2,309.0,2449,13.8,45,0,0,0,0,0,0,10.800000000000011,3539.1297879750455,621.0,0.12612244897959185,0,0
1527,L48706,L,298.1,309.0,1787,27.6,47,0,0,0,0,0,0,10.899999999999977,5164.903986207763,1297.2,0.17281879194630873,0,0
1528,H30941,H,298.1,309.1,1425,44.5,49,0,0,0,0,0,0,11.0,6640.541471525424,2180.5,0.2167601683029453,0,2
1529,L48708,L,298.1,309.0,1559,34.0,54,0,0,0,0,0,0,10.899999999999977,5550.775339872685,1836.0,0.19807692307692307,0,0
1530,L48709,L,298.1,309.0,1557,36.0,56,0,0,0,0,0,0,10.899999999999977,5869.751713967169,2016.0,0.19833119383825418,0,0
1531,L48710,L,298.1,309.0,1497,40.5,58,0,0,0,0,0,0,10.899999999999977,6349.0016732722925,2349.0,0.20627503337783712,0,0
1532,H30945,H,298.1,309.0,1438,41.4,60,0,0,0,0,0,0,10.899999999999977,6234.3021254897285,2484.0,0.2147324530924253,0,2
1533,M16392,M,298.1,308.9,1417,39.2,65,0,0,0,0,0,0,10.799999999999955,5816.80540577867,2548.0,0.21784203102961916,0,1
1534,M16393,M,298.0,308.9,1339,51.4,68,0,0,0,0,0,0,10.899999999999977,7207.295258208536,3495.2,0.2305223880597015,0,1
1535,L48714,L,298.0,308.8,1757,29.1,71,0,0,0,0,0,0,10.800000000000011,5354.184943586549,2066.1,0.17565415244596133,0,0
1536,L48715,L,298.0,308.8,1581,36.1,73,0,0,0,0,0,0,10.800000000000011,5976.7857756749745,2635.3,0.1951959544879899,0,0
1537,M16396,M,298.2,308.9,1326,54.4,75,0,0,0,0,0,0,10.699999999999989,7553.8967037035845,4080.0,0.23278070836473247,0,1
1538,M16397,M,298.4,309.1,1467,39.6,78,0,0,0,0,0,0,10.700000000000045,6083.505678117419,3088.8,0.21055858310626704,0,1
1539,L48718,L,298.4,309.1,1798,29.6,81,0,0,0,0,0,0,10.700000000000045,5573.26914327239,2397.6,0.1718176764869372,0,0
1540,M16399,M,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,10.699999999999989,7040.686127813158,3851.2,0.21324137931034481,0,1
1541,M16400,M,298.4,309.1,1525,39.3,86,0,0,0,0,0,0,10.700000000000045,6276.116723709009,3379.7999999999997,0.2025557011795544,0,1
1542,L48721,L,298.4,309.0,2304,15.1,89,0,0,0,0,0,0,10.600000000000023,3643.242168515011,1343.8999999999999,0.13405639913232104,0,0
1543,L48722,L,298.3,308.9,1379,54.7,91,0,0,0,0,0,0,10.599999999999966,7899.147264357593,4977.7,0.2238405797101449,0,0
1544,L48723,L,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,10.5,5949.8832705847335,3245.7,0.1896255371393493,0,0
1545,L48724,L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,10.600000000000023,8134.609633744149,5006.5,0.2094915254237288,0,0
1546,M16405,M,298.4,309.0,1544,38.8,97,0,0,0,0,0,0,10.600000000000023,6273.467313904482,3763.6,0.2,0,1
1547,L48726,L,298.4,308.9,1391,48.4,100,0,0,0,0,0,0,10.5,7050.194681578023,4840.0,0.22191091954022987,0,0
1548,L48727,L,298.3,308.9,1348,55.5,102,0,0,0,0,0,0,10.599999999999966,7834.503759522227,5661.0,0.22898443291326906,0,0
1549,M16408,M,298.3,308.8,1349,52.1,104,0,0,0,0,0,0,10.5,7360.0080770995355,5418.400000000001,0.22874074074074074,0,1
1550,L48729,L,298.4,308.9,1706,29.5,107,0,0,0,0,0,0,10.5,5270.231115907117,3156.5,0.1809607498535442,0,0
1551,L48730,L,298.4,308.9,1638,32.4,109,0,0,0,0,0,0,10.5,5557.603067906488,3531.6,0.1884685784014643,0,0
1552,L48731,L,298.4,308.8,1458,40.1,111,0,0,0,0,0,0,10.400000000000034,6122.524258875003,4451.1,0.21165181631254285,0,0
1553,L48732,L,298.5,308.9,1781,27.8,113,0,0,0,0,0,0,10.399999999999977,5184.86357153357,3141.4,0.17334455667789,0,0
1554,L48733,L,298.5,308.8,1332,59.1,115,0,0,0,0,0,0,10.300000000000011,8243.66478672576,6796.5,0.23165791447861966,0,0
1555,M16414,M,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,10.300000000000011,5258.272119872452,3708.9,0.19476340694006308,0,1
1556,L48735,L,298.4,308.6,1491,42.0,120,0,0,0,0,0,0,10.200000000000045,6557.760505103333,5040.0,0.20683646112600537,0,0
1557,H30970,H,298.4,308.5,1398,47.1,122,0,0,0,0,0,0,10.100000000000023,6895.356051658094,5746.2,0.2205146533238027,0,2
1558,L48737,L,298.3,308.4,1585,30.6,127,0,0,0,0,0,0,10.099999999999966,5079.012843058618,3886.2000000000003,0.1944514501891551,0,0
1559,M16418,M,298.2,308.3,1476,43.5,129,0,0,0,0,0,0,10.100000000000023,6723.636597212875,5611.5,0.2087339201083277,0,1
1560,L48739,L,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,10.100000000000023,6382.082643914592,5517.599999999999,0.21130911583276218,0,0
1561,M16420,M,298.2,308.4,1510,39.9,134,0,0,0,0,0,0,10.199999999999989,6309.260526204381,5346.599999999999,0.20410324288550627,0,1
1562,L48741,L,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,10.199999999999989,7819.884881707521,7370.599999999999,0.2220302375809935,0,0
1563,L48742,L,298.2,308.3,2216,16.8,139,0,0,0,0,0,0,10.100000000000023,3898.59081939879,2335.2000000000003,0.1390617952187641,0,0
1564,L48743,L,298.2,308.3,1402,51.0,141,0,0,0,0,0,0,10.100000000000023,7487.6719305659135,7191.0,0.21974340698503209,0,0
1565,M16424,M,298.0,308.2,2090,19.0,143,0,0,0,0,0,0,10.199999999999989,4158.42147580169,2717.0,0.14739359158297466,0,1
1566,L48745,L,298.0,308.2,1459,42.1,146,0,0,0,0,0,0,10.199999999999989,6432.29576649447,6146.6,0.2110958904109589,0,0
1567,M16426,M,298.0,308.1,1403,44.8,148,0,0,0,0,0,0,10.100000000000023,6582.097376193143,6630.4,0.21944444444444447,0,1
1568,L48747,L,298.1,308.2,1521,39.3,151,0,0,0,0,0,0,10.099999999999966,6259.654778204197,5934.299999999999,0.20249671484888304,0,0
1569,L48748,L,298.2,308.2,1407,47.1,153,0,0,0,0,0,0,10.0,6939.746755853317,7206.3,0.21889204545454544,0,0
1570,M16429,M,298.1,308.2,1654,35.3,155,0,0,0,0,0,0,10.099999999999966,6114.188566367478,5471.5,0.18622356495468279,0,1
1571,L48750,L,298.2,308.4,1452,43.5,158,0,0,0,0,0,0,10.199999999999989,6614.309172867951,6873.0,0.21225051617343427,0,0
1572,L48751,L,298.3,308.4,1528,37.3,160,0,0,0,0,0,0,10.099999999999966,5968.439611191936,5968.0,0.20170045781556573,0,0
1573,L48752,L,298.2,308.3,1230,59.6,162,0,0,0,0,0,0,10.100000000000023,7676.795808312018,9655.2,0.25044679122664504,0,0
1574,L48753,L,298.2,308.2,1466,42.4,164,0,0,0,0,0,0,10.0,6509.212426629859,6953.599999999999,0.21008861622358554,0,0
1575,L48754,L,298.2,308.2,1478,50.1,166,0,0,0,0,0,0,10.0,7754.267483149542,8316.6,0.2083840432724814,0,0
1576,L48755,L,298.2,308.3,2057,18.0,168,0,0,0,0,0,0,10.100000000000023,3877.353653060523,3024.0,0.1498056365403304,0,0
1577,L48756,L,298.3,308.4,1490,41.7,170,0,0,0,0,0,0,10.099999999999966,6506.552544849821,7089.000000000001,0.20684104627766597,0,0
1578,L48757,L,298.3,308.4,1484,43.4,172,0,0,0,0,0,0,10.099999999999966,6744.538660334759,7464.8,0.20767676767676765,0,0
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,10.099999999999966,6172.287086507866,6438.0,0.1934755332496863,0,0
1580,L48759,L,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,10.0,6623.231296004144,7708.799999999999,0.21335640138408304,0,0
1581,M16440,M,298.3,308.4,1444,47.5,178,0,0,0,0,0,0,10.099999999999966,7182.728003657462,8455.0,0.21342560553633216,0,1
1582,M16441,M,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,10.100000000000023,5390.972993560084,5973.0,0.19750160153747598,0,1
1583,H30996,H,298.1,308.3,1530,42.0,184,0,0,0,0,0,0,10.199999999999989,6729.291463989337,7728.0,0.2013716525146963,0,2
1584,L48763,L,298.2,308.4,1310,61.0,189,1,0,0,0,1,0,10.199999999999989,8368.155631612013,11529.0,0.2352402745995423,0,0
1585,M16444,M,298.2,308.3,1639,33.3,191,0,0,0,0,0,0,10.100000000000023,5715.468098749375,6360.299999999999,0.18798780487804878,0,1
1586,L48765,L,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,10.100000000000023,7139.792904058402,9447.800000000001,0.22005710206995005,0,0
1587,M16446,M,298.3,308.4,1486,44.2,196,0,0,0,0,0,0,10.099999999999966,6878.119179965398,8663.2,0.20739744451916609,0,1
1588,M16447,M,298.2,308.3,1448,43.3,199,0,0,0,0,0,0,10.100000000000023,6565.761094394476,8616.699999999999,0.21276742581090408,0,1
1589,L48768,L,298.2,308.3,1688,32.0,202,0,0,0,0,0,0,10.100000000000023,5656.542292543542,6464.0,0.18253404381290705,1,0
1590,M16449,M,298.1,308.3,1453,41.5,204,0,0,0,0,0,0,10.199999999999989,6314.5488738379245,8466.0,0.21203576341127925,1,1
1591,L48770,L,298.2,308.4,1497,37.7,207,0,0,0,0,0,0,10.199999999999989,5910.058347712727,7803.900000000001,0.20587449933244326,1,0
1592,L48771,L,298.2,308.4,1355,49.4,209,0,0,0,0,0,0,10.199999999999989,7009.626248444667,10324.6,0.22743362831858405,1,0
1593,L48772,L,298.1,308.4,1592,38.2,211,0,0,0,0,0,0,10.299999999999955,6368.469075749038,8060.200000000001,0.1935969868173258,1,0
1594,L48773,L,298.0,308.3,1544,34.7,213,0,0,0,0,0,0,10.300000000000011,5610.5493760949885,7391.1,0.19954692556634304,1,0
1595,M16454,M,298.0,308.2,1373,51.2,215,0,0,0,0,0,0,10.199999999999989,7361.547457499795,11008.0,0.22430858806404658,1,1
1596,L48775,L,298.0,308.2,1365,52.9,218,1,0,0,0,1,0,10.199999999999989,7561.656437557952,11532.199999999999,0.22562225475841874,1,0
1597,L48776,L,298.0,308.1,1877,24.3,0,0,0,0,0,0,0,10.100000000000023,4776.383222738314,0.0,0.16405750798722046,0,0
1598,L48777,L,297.9,308.1,1531,40.8,2,0,0,0,0,0,0,10.200000000000045,6541.298559598524,81.6,0.20110966057441254,0,0
1599,L48778,L,297.9,308.0,1501,36.7,4,0,0,0,0,0,0,10.100000000000023,5768.665734350163,146.8,0.20505992010652463,0,0
1600,L48779,L,297.9,308.0,1490,46.2,6,0,0,0,0,0,0,10.100000000000023,7208.69850292714,277.20000000000005,0.20657276995305165,0,0
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,10.0,7061.15883993905,349.6,0.19935233160621763,0,1
1602,L48781,L,297.8,307.8,1597,38.2,11,0,0,0,0,0,0,10.0,6388.470548976892,420.20000000000005,0.19261576971214017,0,0
1603,H31016,H,297.8,307.9,1600,33.5,13,0,0,0,0,0,0,10.099999999999966,5612.978874413764,435.5,0.19231730168644595,0,2
1604,M16463,M,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,10.0,5452.35971401123,577.8000000000001,0.18964879852125693,0,1
1605,L48784,L,297.8,307.8,1452,39.8,21,0,0,0,0,0,0,10.0,6051.7127604630905,835.8,0.21183757742601514,0,0
1606,L48785,L,297.8,307.8,1396,42.5,23,0,0,0,0,0,0,10.0,6213.023071249414,977.5,0.2203292770221904,0,0
1607,L48786,L,297.8,307.7,1505,39.7,25,0,0,0,0,0,0,9.899999999999977,6256.8482887669925,992.5000000000001,0.2043160690571049,0,0
1608,L48787,L,297.8,307.8,1412,48.3,27,0,0,0,0,0,0,10.0,7141.845411258749,1304.1,0.2178343949044586,0,0
1609,L48788,L,297.8,307.7,1393,38.0,29,0,0,0,0,0,0,9.899999999999977,5543.235517504071,1102.0,0.22073170731707317,0,0
1610,L48789,L,297.7,307.7,1581,34.9,31,0,0,0,0,0,0,10.0,5778.111456261955,1081.8999999999999,0.19450063211125157,0,0
1611,L48790,L,297.8,307.8,1573,37.9,33,0,0,0,0,0,0,10.0,6243.046225042221,1250.7,0.19555273189326558,0,0
1612,M16471,M,297.8,307.9,1726,27.3,35,0,0,0,0,0,0,10.099999999999966,4934.373917287345,955.5,0.17828604516502605,0,1
1613,M16472,M,297.9,307.9,1540,39.8,38,0,0,0,0,0,0,10.0,6418.483230794186,1512.3999999999999,0.199805321219987,0,1
1614,L48793,L,297.9,308.0,1296,62.9,41,0,0,0,0,0,0,10.100000000000023,8536.586885746472,2578.9,0.23747108712413262,0,0
1615,M16474,M,297.8,307.9,1802,25.8,43,0,0,0,0,0,0,10.099999999999966,4868.588967121174,1109.4,0.17077093732667775,0,1
1616,L48795,L,297.8,307.9,1447,48.6,46,0,0,0,0,0,0,10.099999999999966,7364.333002985977,2235.6,0.21263812154696132,0,0
1617,H31030,H,297.8,307.8,1662,30.7,48,0,0,0,0,0,0,10.0,5343.157953372448,1473.6,0.18508719182200842,0,2
1618,L48797,L,297.8,307.8,1563,34.3,53,0,0,0,0,0,0,10.0,5614.1203197445675,1817.8999999999999,0.19680306905370845,0,0
1619,L48798,L,297.9,307.8,1286,59.5,55,0,0,0,0,0,0,9.900000000000034,8012.841502491006,3272.5,0.23916083916083916,0,0
1620,L48799,L,297.9,307.7,1590,34.6,57,0,0,0,0,0,0,9.800000000000011,5761.052608152962,1972.2,0.19340037712130734,0,0
1621,L48800,L,297.9,307.7,1492,43.7,59,0,0,0,0,0,0,9.800000000000011,6827.769921703865,2578.3,0.20609511051574012,0,0
1622,L48801,L,297.7,307.6,1844,21.9,61,0,0,0,0,0,0,9.900000000000034,4228.960702850291,1335.8999999999999,0.1667208672086721,0,0
1623,H31036,H,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,9.900000000000034,6168.559063225606,2412.8999999999996,0.19987004548408058,0,2
1624,L48803,L,297.7,307.6,1921,22.9,68,0,0,0,0,0,0,9.900000000000034,4606.716275493441,1557.1999999999998,0.16004162330905308,0,0
1625,M16484,M,297.8,307.8,1310,57.9,70,0,0,0,0,0,0,10.0,7942.888706071074,4053.0,0.23478260869565218,0,1
1626,L48805,L,297.9,307.8,1365,46.9,73,0,0,0,0,0,0,9.900000000000034,6704.001643127939,3423.7,0.2253294289897511,0,0
1627,M16486,M,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,9.900000000000034,8091.475566610358,4447.5,0.23604294478527607,0,1
1628,L48807,L,297.9,307.8,1499,37.5,78,0,0,0,0,0,0,9.900000000000034,5886.559234663874,2925.0,0.20520000000000002,0,0
1629,L48808,L,297.9,307.8,1451,38.2,80,0,0,0,0,0,0,9.900000000000034,5804.427530723526,3056.0,0.21198347107438018,0,0
1630,M16489,M,297.9,307.9,1336,54.4,82,0,0,0,0,0,0,10.0,7610.864250488682,4460.8,0.23029169783096484,0,1
1631,L48810,L,297.9,307.9,1412,44.5,85,0,0,0,0,0,0,10.0,6579.961093188703,3782.5,0.2179051663128096,0,0
1632,L48811,L,298.0,308.0,1433,39.2,87,0,0,0,0,0,0,10.0,5882.48563618972,3410.4,0.21478382147838215,0,0
1633,L48812,L,297.9,307.9,1426,43.6,89,0,0,0,0,0,0,10.0,6510.804166907678,3880.4,0.21576734407848633,0,0
